Semester,Academic Year,Concert #,Performer,Date,Performer Type,Detailed Performance,Performance Type,Instrument,Index,Composer,Ugly,Composer Category,Composer Status,Arranger,Piece
Spring 2024,23-24 Academic Year,28,Marwan Ghonima,3/8/24,"Marwan Ghonima, double bass",Senior Student recital,Recital,Double Bass,28.3,Marwan Ghonima,"Ghonima, Marwan",3,1,,The Crossing (2022)
Spring 2024,23-24 Academic Year,28,Marwan Ghonima,3/8/24,"Marwan Ghonima, double bass",Senior Student recital,Recital,Double Bass,28.4,Marwan Ghonima,"Ghonima, Marwan",3,1,,Isu Ichi (2022)
Spring 2024,23-24 Academic Year,28,Marwan Ghonima,3/8/24,"Marwan Ghonima, double bass",Senior Student recital,Recital,Double Bass,28.5,Marwan Ghonima,"Ghonima, Marwan",3,1,,The Lamb (2023)
Spring 2024,23-24 Academic Year,28,Marwan Ghonima,3/8/24,"Marwan Ghonima, double bass",Senior Student recital,Recital,Double Bass,28.6,Victor Lewis,"Lewis, Victor",3,1,,"Hey, It’s Me You’re Talking To"
Spring 2024,23-24 Academic Year,29,Pacific Opera Theatre,3/21/24,Handel's Alcina,Pacific Opera Theatre,Opera,Opera,29.1,George Frideric Handel,"Handel, George Frideric",1,2,,Alcina
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.1,Jan Alm,"Alm, Jan",1,1,,Quartet for Doublebasses no 2 (2002)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.2,Xavier Foley,"Foley, Xavier",3,1,,Etude No. 1 “Little Foot” (2020)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.3,Vittorio Monti,"Monti, Vittorio",1,2,"Pierce, Lauren",Czardas (1904 / 2019)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.4,Xavier Foley,"Foley, Xavier",3,1,,Etude No.8 “Heaven” (2020)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.5,Camille Saint-Saëns,"Saint-Saëns, Camille",1,2,"Chuang, Wan-Ling","Danse Macabre, Op. 40 (1875 / 2020)"
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.6,George Gershwin,"Gershwin, George",1,2,,Summertime (1935)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.7,Kathryn Schulmeister,"Schulmeister, Kathryn",2,1,,Ambler (2022)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.8,Andrew Mell,"Mell, Andrew",1,1,,Late Fall (2023)
Spring 2024,23-24 Academic Year,30,Pacific Double Bass Studio,3/25/24,Pacific Double Bass Studio,Various Performers,Recital,Double Bass,30.9,Mark Dresser,"Dresser, Mark",1,1,,Subtonium for Bass Ensemble (2019)
Spring 2024,23-24 Academic Year,31,Pacific Wind Bands,3/25/24,Pacific Wind Bands,Large Ensemble,Ensemble,Wind Band,31.1,Valerie Coleman,"Coleman, Valerie",4,1,,Roma (2010)
Spring 2024,23-24 Academic Year,31,Pacific Wind Bands,3/25/24,Pacific Wind Bands,Large Ensemble,Ensemble,Wind Band,31.2,Viet Cuong,"Cuong, Viet",3,1,,Deciduous (2022)
Spring 2024,23-24 Academic Year,31,Pacific Wind Bands,3/25/24,Pacific Wind Bands,Large Ensemble,Ensemble,Wind Band,31.3,John Mackey,"Mackey, John",1,1,,This Cruel Moon (2017)
Spring 2024,23-24 Academic Year,31,Pacific Wind Bands,3/25/24,Pacific Wind Bands,Large Ensemble,Ensemble,Wind Band,31.4,Giovanni Santos,"Santos, Giovanni",3,1,,"Dolores, AmeriCan: Symphony for Band (2023)"
Spring 2024,23-24 Academic Year,31,Pacific Wind Bands,3/25/24,Pacific Wind Bands,Large Ensemble,Ensemble,Wind Band,31.5,Viet Cuong,"Cuong, Viet",3,1,,Autumn Triptych (2023)
Spring 2024,23-24 Academic Year,32,Conservatory Concert Hour,3/29/24,Conservatory Concert Hour,Student Showcase,Recital,Piano,32.1,Franz Schubert,"Schubert, Franz",1,2,,"Ständchen, D. 957, no. 4 (1826)"
Spring 2024,23-24 Academic Year,32,Conservatory Concert Hour,3/29/24,Conservatory Concert Hour,Student Showcase,Recital,Piano,32.2,Ludwig van Beethoven,"Beethoven, Ludwig van",1,2,,"Piano Sonata in F major, op. 10, no. 2 (1796–98)"
Spring 2024,23-24 Academic Year,32,Conservatory Concert Hour,3/29/24,Conservatory Concert Hour,Student Showcase,Recital,Violin,32.3,Sergei Prokofiev,"Prokofiev, Sergey",1,2,,Violin Concerto No. 1 in D major (1917)
Spring 2024,23-24 Academic Year,32,Conservatory Concert Hour,3/29/24,Conservatory Concert Hour,Student Showcase,Recital,Violin,32.4,Olivier Messiaen,"Messiaen, Olivier",1,2,,Violin Concerto No. 1 in D major (1917)
Spring 2024,23-24 Academic Year,33,Mateo Ruiz,3/30/24,"Mateo Ruiz, saxophone",Junior Student Recital,Recital,Saxophone,33.1,Chick Corea,"Corea, Chick",1,2,,Humpty Dumpty
Spring 2024,23-24 Academic Year,33,Mateo Ruiz,3/30/24,"Mateo Ruiz, saxophone",Junior Student Recital,Recital,Saxophone,33.2,Thelonius Monk,"Monk, Thelonious",3,2,,Evidence
Spring 2024,23-24 Academic Year,33,Mateo Ruiz,3/30/24,"Mateo Ruiz, saxophone",Junior Student Recital,Recital,Saxophone,33.3,Thelonius Monk,"Monk, Thelonious",3,2,,Round Midnight
Spring 2024,23-24 Academic Year,33,Mateo Ruiz,3/30/24,"Mateo Ruiz, saxophone",Junior Student Recital,Recital,Saxophone,33.4,Herbie Hancock,"Hancock, Herbie",3,1,,One Finger Snap
Spring 2024,23-24 Academic Year,33,Mateo Ruiz,3/30/24,"Mateo Ruiz, saxophone",Junior Student Recital,Recital,Saxophone,33.5,Claire Fischer,"Fischer, Claire",1,2,,Pensativa
Spring 2024,23-24 Academic Year,34,Emma Northcutt,3/30/24,"Emma Northcutt, violin",Senior Student recital,Recital,Violin,34.1,Gabriela Lena Frank,"Frank, Gabriela Lena",4,1,,Khazn's Recitative: Elu D'vorim (2003)
Spring 2024,23-24 Academic Year,34,Emma Northcutt,3/30/24,"Emma Northcutt, violin",Senior Student recital,Recital,Violin,34.2,Niccolo Paganini,"Paganini, Niccolò",1,2,,Caprice no. 10 (1817)
Spring 2024,23-24 Academic Year,34,Emma Northcutt,3/30/24,"Emma Northcutt, violin",Senior Student recital,Recital,Violin,34.3,Ludwig van Beethoven,"Beethoven, Ludwig van",1,2,,"Violin Sonata no. 5, Op. 24 (1801)"
Spring 2024,23-24 Academic Year,34,Emma Northcutt,3/30/24,"Emma Northcutt, violin",Senior Student recital,Recital,Violin,34.4,Sergei Prokofiev,"Prokofiev, Sergey",1,2,,Violin Concerto no. 1 in D Major (1917)
Spring 2024,23-24 Academic Year,35,Huey Chan,3/31/24,"Huey Chan, piano",Junior Student Recital,Recital,Piano,35.1,Ludwig van Beethoven,"Beethoven, Ludwig van",1,2,,"Bagatelles, Op. 126 (1823)"
Spring 2024,23-24 Academic Year,35,Huey Chan,3/31/24,"Huey Chan, piano",Junior Student Recital,Recital,Piano,35.2,Clara Schumann,"Schumann, Clara",2,2,,"3 Romances, Op. 11 (1839)"
Spring 2024,23-24 Academic Year,35,Huey Chan,3/31/24,"Huey Chan, piano",Junior Student Recital,Recital,Piano,35.3,Maurice Ravel,"Ravel, Maurice",1,2,,Sonatine (1905)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.1,Stephen Sondheim,"Sondheim, Stephen",1,1,,The Ladies Who Lunch (1970)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.1,Sammy Rae,"Rae, Sammy",2,1,,Coming Home Song (2024)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.11,Sherman Kelly,"Kelly, Sherman",1,1,,Dancing in the Moonlight (1973)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.2,Stephen Sondheim,"Sondheim, Stephen",1,1,,Stay With Me (1986)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.3,Stephen Sondheim,"Sondheim, Stephen",1,1,,The Miller's Son (1973)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.4,Stephen Sondheim,"Sondheim, Stephen",1,1,,A Little Priest from Sweeney Todd (1978)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.5,Jason Robert Brown,"Brown, Jason Robert",1,1,,Climbing Uphill from The Last Five Years (2002)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.6,Benj Pasek & Justin Paul,"Pasek, Benj / Paul, Justin",1,1,,So Big/So Small from Dear Evan Hansen (2017)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.7,Sara Bareilles,"Bareilles, Sara",2,1,,I Didn’t Plan It from Waitress (2015)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.8,"Doc Pomus, Mort Shuman","Schuman, Mort / Pomus, Doc",1,2,,This Magic Moment (2012)
Spring 2024,23-24 Academic Year,36,Andie Reposa,4/2/24,"Andie Reposa, voice",Senior Student recital,Recital,Voice,36.9,Theo Katzman,"Katzman, Theo",1,1,,Love is a Beautiful Thing (2018)
Spring 2024,23-24 Academic Year,37,Judy Kim,4/4/24,"Judy Kim, piano",Junior Student Recital,Recital,Piano,37.1,Fanny Mendelssohn-Hensel,"Hensel, Fanny Mendelssohn",2,2,,"Notturno in g minor, H.337 (1838)"
Spring 2024,23-24 Academic Year,37,Judy Kim,4/4/24,"Judy Kim, piano",Junior Student Recital,Recital,Piano,37.2,Frédéric Chopin,"Chopin, Frédéric",1,2,,Ballade No. 2 in F Major Op. 38 (1839)
Spring 2024,23-24 Academic Year,37,Judy Kim,4/4/24,"Judy Kim, piano",Junior Student Recital,Recital,Piano,37.3,Jean Françaix,"Françaix, Jean",1,2,,Cinq portraits de jeune filles (1936)
Spring 2024,23-24 Academic Year,37,Judy Kim,4/4/24,"Judy Kim, piano",Junior Student Recital,Recital,Piano,37.4,Isaac Albéniz,"Albéniz, Isaac",1,2,,Book 1: Iberia (1906)
Spring 2024,23-24 Academic Year,38,Skylar Warren,4/7/24,"Skylar Warren, horn",Junior Student Recital,Recital,Horn,38.1,Camille Saint-Saëns,"Saint-Saëns, Camille",1,2,,"Romance, op. 67 (1866)"
Spring 2024,23-24 Academic Year,38,Skylar Warren,4/7/24,"Skylar Warren, horn",Junior Student Recital,Recital,Horn,38.2,Adolphe Blanc,"Blanc, Adolphe",1,2,,"Horn Sonata, op. 43 (1861)"
Spring 2024,23-24 Academic Year,38,Skylar Warren,4/7/24,"Skylar Warren, horn",Junior Student Recital,Recital,Horn,38.3,Reinhold Gliere,"Glière, Reinhold",1,2,,"4 Pieces, op. 35 (1908)"
Spring 2024,23-24 Academic Year,38,Skylar Warren,4/7/24,"Skylar Warren, horn",Junior Student Recital,Recital,Horn,38.4,Skylar Warren,"Warren, Skylar",999,999,,Parallel Strands (2024)
Spring 2024,23-24 Academic Year,38,Skylar Warren,4/7/24,"Skylar Warren, horn",Junior Student Recital,Recital,Horn,38.5,Bernhard Crussell,"Crussell, Bernhard",1,2,,Three Quartets for Four Horns (1810)
Spring 2024,23-24 Academic Year,38,Skylar Warren,4/7/24,"Skylar Warren, horn",Junior Student Recital,Recital,Horn,38.6,Lauren Bernofsky,"Bernofsky, Lauren",2,1,,Trio for Brass (2002)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.1,Reynaldo Hahn,"Hahn, Reynaldo",3,2,,Sonata in C Major for flute and piano (1926)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.2,César Guerra-Peixe,"Guerra-Peixe, César",3,2,,Em Duas Flautas (1981)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.3,Donald Draganski,"Draganski, Donald",1,1,,The Bestiary (2015)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.4,Cláudio Santoro,"Santoro, Cláudio",3,2,,Fantasia Sul America (1983)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.5,Osvaldo Lacerda,"Lacerda, Osvaldo",3,2,,Improviso No. 2 (1999)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.6,Luigi Zaninelli,"Zaninelli, Luigi",1,1,,Ghostly Visions for flute and piano (2023)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.7,Elainie Lillios,"Lillios, Elainie",2,1,,Among Fireflies for alto flute and live electronics (2010)
Spring 2024,23-24 Academic Year,39,Danilo Mezzadri,4/8/24,"Danilo Mezzadri, Flute",Guest artist recital,Recital,Flute,39.8,Orlan Charles,"Charles, Orlan",3,1,,Contrastes for flute and piano (2012)
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.1,Vincenzo Bellini,"Bellini, Vincenzo",1,2,,L’abbandono (1835)
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.2,Enrique Granados,"Granados, Enrique",1,2,,"Tonadillas en estilo antiguo, H. 136"
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.3,Eden Ahbez,"Ahbez, Eden",1,2,,Nature Boy (1948)
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.4,Reena Esmail,"Esmail, Reena",4,1,,"जूता (Joota), from Chuti hui jagah (2015)"
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.5,Francis Poulenc,"Poulenc, Francis",1,2,,"Fiançailles pour rire , FP 101 (1839)"
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.6,Charles Gounod,"Gounod, Charles",1,2,,Je veux vivre from Roméo et Juliette (1867)
Spring 2024,23-24 Academic Year,40,Ria Patel,4/9/24,"Ria Patel, soprano",Junior Student Recital,Recital,Soprano,40.7,Harry Warren,"Warren, Harry",1,2,,There Will Never Be Another You (1942)
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.1,Jeffrey Agrell,"Agrell, Jeffrey",1,1,,Blues for D.D. (1993)
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.2,Marie Jocelyn U. Marfil,"Marfil, Marie Jocelyn",4,1,,Ili-Ili Tulog Anay (2024)
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.3,Alyssa Morris,"Morris, Alyssa",2,1,,Coping (2018)
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.4,Anthony Braxton,"Braxton, Anthony",3,1,,"*See Program Document, it is a Diagram (2002)"
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.5,Michele Mangani,"Mangani, Michele",1,1,,Sonata per due clarinetti (2017)
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.6,Jorge Calleja,"Calleja, Jorge",3,1,,Tequila Saxiana (2002)
Spring 2024,23-24 Academic Year,41,Hannah Estrella,4/10/24,"Hannah Estrella, oboe",Senior Student recital,Recital,Oboe,41.7,Stevie Wonder,"Wonder, Stevie",3,1,,Don’t You Worry ‘Bout a Thing
Spring 2024,23-24 Academic Year,42,Apollo Mitchell,4/11/24,"Apollo Mitchell, oboe",Senior Student recital,Recital,Oboe,42.1,Walter Piston,"Piston, Walter",1,2,,Suite for Oboe and Piano (1931)
Spring 2024,23-24 Academic Year,42,Apollo Mitchell,4/11/24,"Apollo Mitchell, oboe",Senior Student recital,Recital,Oboe,42.2,Florent Schmitt,"Schmitt, Florent",1,2,,A Tour D'anches (1943)
Spring 2024,23-24 Academic Year,42,Apollo Mitchell,4/11/24,"Apollo Mitchell, oboe",Senior Student recital,Recital,Oboe,42.3,Maurice Ravel,"Ravel, Maurice",1,2,,Piano Concerto in G Major (1931)
Spring 2024,23-24 Academic Year,42,Apollo Mitchell,4/11/24,"Apollo Mitchell, oboe",Senior Student recital,Recital,Oboe,42.4,Samuel Barber,"Barber, Samuel",1,2,,Canzonetta for Oboe and Strings (1978)
Spring 2024,23-24 Academic Year,42,Apollo Mitchell,4/11/24,"Apollo Mitchell, oboe",Senior Student recital,Recital,Oboe,42.5,Miguel del Águila,"Aguila, Miguel del",3,1,,"Summer Song (1988, rev. 1996)"
Spring 2024,23-24 Academic Year,43,Conservatory Concert Hour,4/12/24,Conservatory Concert Hour,Student Showcase,Recital,Various Performers,43.1,Johann Sebastian Bach,"Bach, Johann Sebastian",1,2,,Bach Cello Suite no.3 in C major (1717-23)
Spring 2024,23-24 Academic Year,43,Conservatory Concert Hour,4/12/24,Conservatory Concert Hour,Student Showcase,Recital,Various Performers,43.2,Johann Sebastian Bach,"Bach, Johann Sebastian",1,2,,"Air (“on the G String”) from Orchestral Suite No. 3 in D major, BWV 1068 (1731)"
Spring 2024,23-24 Academic Year,43,Conservatory Concert Hour,4/12/24,Conservatory Concert Hour,Student Showcase,Recital,Various Performers,43.3,Oleg Miroshnikov,"Miroshnikov, Oleg",1,2,,Scherzo in G minor (1948)
Spring 2024,23-24 Academic Year,43,Conservatory Concert Hour,4/12/24,Conservatory Concert Hour,Student Showcase,Recital,Various Performers,43.4,Johann Nepomuk Hummel,"Hummel, Johann Nepomuk",1,2,,Trumpet Concerto in E-flat (1803)
Spring 2024,23-24 Academic Year,43,Conservatory Concert Hour,4/12/24,Conservatory Concert Hour,Student Showcase,Recital,Various Performers,43.5,Emmanuel Séjourné,"Séjourné, Emmanuel",1,1,,Katamiya (1995)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.1,Wolfgang Amadeus Mozart,"Mozart, Wolfgang Amadeus",1,2,,"Voi Che Sapete, from Le Nozze di Figaro (1786)"
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.1,Edouard Lalo,"Lalo, Édouard",1,2,,"Vainement, ma bien-aimee, from Le Roi D’Y’s"
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.11,Gioachino Rossini,"Rossini, Gioachino",1,2,,Les amants de Séville (Tirana pour deux voix)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.2,Paolo Tosti,"Tosti, Francesco Paolo",1,2,,Luna D’estate (1911)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.3,Paolo Tosti,"Tosti, Francesco Paolo",1,2,,La Serenata (1888)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.4,Paolo Tosti,"Tosti, Francesco Paolo",1,2,,Marechiare (1886)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.5,Franz Schubert,"Schubert, Franz",1,2,,Des Fischers Liebesglück (1827)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.6,Franz Schubert,"Schubert, Franz",1,2,,Die Schöne Müllerin (1823)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.7,Benjamin Britten,"Britten, Benjamin",1,2,,A Charm of Lullabies (1947)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.8,Dominick Argento,"Argento, Dominick",1,2,,From the Diary of Virginia Woolf (1974)
Spring 2024,23-24 Academic Year,44,Mia Janosik and Michael Meggenney,4/12/24,"Mia Janosik and Michael Meggenney, mezzo-soprano; tenor",Junior Student Recital,Recital,Mezzo-Soprano & Tenor,44.9,Gabriel Fauré,"Fauré, Gabriel",1,2,,Lydia Op. 4 No. 2 (1870); Mandoline Op. 58 No. 1 (1867)
